TransactionDate,SettlementDate,TransactionAccount,CurrencyPair,PrimaryCurrencyQuantity,SecondaryCurrencyQuantity
2/3/2021,2/5/2021,Client B,EUR/USD,1000,-1092
2/3/2021,2/5/2021,Client B,EUR/USD,1000,-1092
2/3/2021,2/5/2021,Client B,EUR/USD,1000,-1092
2/3/2021,2/5/2021,Client B,EUR/USD,1000,-1092
2/3/2021,2/5/2021,Client B,EUR/USD,1000,-1092
2/3/2021,2/5/2021,Client B,EUR/USD,1000,-1092
2/3/2021,2/5/2021,Client B,EUR/USD,1000,-1092
2/3/2021,2/5/2021,Client B,EUR/USD,1000,-1092
2/3/2021,2/5/2021,Client B,EUR/USD,1000,-1092
2/3/2021,2/5/2021,Client B,EUR/USD,1000,-1092
2/3/2021,2/5/2021,Client B,EUR/USD,1000,-1092
2/3/2021,2/5/2021,Client B,EUR/USD,1000,-1092
2/3/2021,2/5/2021,Client B,EUR/USD,1000,-1092
2/3/2021,2/5/2021,Client B,EUR/USD,1000,-1092
2/3/2021,2/5/2021,Client B,EUR/USD,1000,-1092
2/3/2021,2/5/2021,Client B,EUR/USD,1000,-1092
2/3/2021,2/5/2021,Client B,EUR/USD,1000,-1092
2/3/2021,2/5/2021,Client B,EUR/USD,1000,-1092
2/3/2021,2/5/2021,Client B,EUR/USD,1000,-1092
2/3/2021,2/5/2021,Client B,EUR/USD,1000,-1092
2/3/2021,2/5/2021,Client B,EUR/USD,1000,-1092
2/3/2021,2/5/2021,Client B,EUR/USD,1000,-1092
2/3/2021,2/5/2021,Client B,EUR/USD,1000,-1092
2/3/2021,2/5/2021,Client B,EUR/USD,1000,-1092
2/3/2021,2/5/2021,Client B,EUR/USD,1000,-1092
2/3/2021,2/5/2021,Client B,EUR/USD,1000,-1092
2/3/2021,2/5/2021,Client B,EUR/USD,1000,-1092
2/3/2021,2/5/2021,Client B,EUR/USD,1000,-1092
2/3/2021,2/5/2021,Client B,EUR/USD,1000,-1092
2/3/2021,2/5/2021,Client B,EUR/USD,1000,-1092
2/3/2021,2/5/2021,Client B,EUR/USD,1000,-1092
2/3/2021,2/5/2021,Client B,EUR/USD,1000,-1092
2/3/2021,2/5/2021,Client C,EUR/USD,1000,-1092
2/3/2021,2/5/2021,Client B,EUR/USD,1000,-1092
2/3/2021,2/5/2021,Client B,EUR/USD,1000,-1092
2/3/2021,2/5/2021,Client B,EUR/USD,1000,-1092
2/3/2021,2/5/2021,Client B,EUR/USD,1000,-1092
2/3/2021,2/5/2021,Client B,EUR/USD,1000,-1092
2/3/2021,2/5/2021,Client B,EUR/USD,1000,-1092
2/3/2021,2/5/2021,Client A,EUR/USD,1000,-1092
2/3/2021,2/5/2021,Client B,EUR/USD,1000,-1092
2/3/2021,2/5/2021,Client B,EUR/USD,1000,-1092
2/3/2021,2/5/2021,Client B,EUR/USD,1000,-1092
2/3/2021,2/5/2021,Client B,EUR/USD,1000,-1092
2/3/2021,2/5/2021,Client C,EUR/USD,1000,-1092
2/3/2021,2/5/2021,Client C,EUR/USD,1000,-1092
2/3/2021,2/5/2021,Client C,EUR/USD,1000,-1092
2/3/2021,2/5/2021,Client C,EUR/USD,1000,-1092
2/3/2021,2/5/2021,Client B,EUR/USD,1000,-1091
2/3/2021,2/5/2021,Client B,EUR/USD,1000,-1091
2/3/2021,2/5/2021,Client C,EUR/USD,1000,-1091
2/3/2021,2/5/2021,Client B,EUR/USD,1000,-1091
2/3/2021,2/5/2021,Client B,EUR/USD,1000,-1091
2/3/2021,2/5/2021,Client C,EUR/USD,1000,-1091
2/3/2021,2/5/2021,Client C,EUR/USD,1000,-1091
2/3/2021,2/5/2021,Client B,EUR/USD,1000,-1091
2/3/2021,2/5/2021,Client B,EUR/USD,1000,-1091
2/3/2021,2/5/2021,Client B,EUR/USD,1000,-1091
2/3/2021,2/5/2021,Client B,EUR/USD,1000,-1091
2/3/2021,2/5/2021,Client B,EUR/USD,1000,-1091
2/3/2021,2/5/2021,Client B,EUR/USD,1000,-1091
2/3/2021,2/5/2021,Client B,EUR/USD,1000,-1091
2/3/2021,2/5/2021,Client B,EUR/USD,1000,-1091
2/3/2021,2/5/2021,Client B,EUR/USD,1000,-1091
2/3/2021,2/5/2021,Client B,EUR/USD,1000,-1091
2/3/2021,2/5/2021,Client C,EUR/USD,1000,-1091
2/3/2021,2/5/2021,Client C,EUR/USD,1000,-1091
2/3/2021,2/5/2021,Client C,EUR/USD,1000,-1091
2/3/2021,2/5/2021,Client C,EUR/USD,1000,-1091
2/3/2021,2/5/2021,Client C,EUR/USD,-1000,1091
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1091
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1091
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1091
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1091
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1091
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1091
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1091
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1091
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1091
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1091
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1091
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1091
2/3/2021,2/5/2021,Client C,EUR/USD,-1000,1091
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client C,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client C,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client C,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client C,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client C,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client C,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client C,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client C,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client C,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client C,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client C,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client C,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client C,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client C,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client C,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client C,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client C,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client C,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client C,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client C,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client C,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client C,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client C,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client C,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client C,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client C,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client C,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client C,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client C,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client C,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client C,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client C,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client C,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
2/3/2021,2/5/2021,Client B,EUR/USD,-1000,1092
